open,high,low,close,volume
26.02,26.2625,25.9075,26.2075,284298800
25.71,26.0275,25.65,25.7475,273052400
25.755,25.755,25.3175,25.6175,378495600
24.58,24.99,24.555,24.94,310069200
24.375,24.75,24.2025,24.4175,272718800
23.8875,24.43,23.8525,24.065,288618000
24.4925,24.7875,23.795,24.385,403734400
25.0975,25.13,24.6425,24.6875,254754400
25.3325,25.445,24.9525,24.9525,214333600
25.1725,25.5075,25.075,25.1825,265326400
25.385,25.595,25.1525,25.255,309506000
24.69,25.2775,24.5775,25.2,229618800
24.8575,25.03,24.6825,24.6875,168376800
24.9875,25.1625,24.855,24.905,148204800
24.86,25.0525,24.76,24.905,173878400
24.8175,25.055,24.51,24.975,191031200
25.1475,25.1725,24.675,24.795,205965200
25.2025,25.385,25.1325,25.1875,221056400
24.6625,25.11,24.6575,25.0275,199065200
24.6325,25.1875,24.6,25.1875,249482000
25.1275,25.1775,24.43,24.4675,400368000
25.54,25.7125,25.3,25.4375,240687200
25.15,25.735,25.135,25.66,253608800
25.45,25.535,25.145,25.265,211153600
25.5725,25.5875,25.125,25.24,283609600
25.4825,25.5875,25.39,25.4475,149197600
25.3175,25.45,25.1475,25.395,243706000
24.95,25.315,24.7225,25.215,267632400
25.7025,25.7625,25.36,25.4075,245266000
25.3025,25.5475,25.27,25.415,250504400
25.1025,25.36,24.905,25.3575,249412400
24.5025,25.2775,24.44,25.25,403478400
24.77,25.77,24.035,24.4975,759385200
24.825,24.8275,24.5125,24.59,185426800
24.7,24.8475,24.5775,24.7425,233828000
24.7125,25.0225,24.4475,24.53,342872000
25.775,25.8,24.645,24.735,501684000
25.765,25.935,25.68,25.825,214256000
25.715,25.725,25.55,25.625,178380000
25.3975,25.695,25.39,25.5625,273840000
25.255,25.6425,25.175,25.5325,209476000
25.355,25.375,25.215,25.2225,132608000
25.4475,25.5425,25.32,25.385,161080000
25.0725,25.3675,25.0475,25.33,176736000
25.1425,25.235,25.0275,25.145,133912000
25.11,25.2725,24.9875,25.1425,210796000
24.8525,25.17,24.83,25.1325,277596000
24.6225,24.8425,24.495,24.79,190288000
24.475,24.5475,24.215,24.495,195804000
24.3325,24.3925,24.2,24.375,112464000
24.0375,24.31,24.01,24.31,127664000
24.01,24.22,23.9025,23.9925,135180000
23.8175,24.02,23.71,23.9975,146340000
23.565,23.705,23.32,23.685,167460000
23.7325,23.9875,23.525,23.62,186844000
23.6875,23.87,23.6775,23.74,154232000
23.84,23.92,23.59,23.78,223732000
24.0925,24.145,23.7925,23.8975,159832000
23.725,24.155,23.7025,24.0325,194044000
24.29,24.3625,23.8325,23.9,227372000
24.61,24.675,24.4175,24.5375,132040000
24.8325,24.86,24.5625,24.595,172572000
24.455,24.81,24.3875,24.755,221272000
24.2125,24.46,24.16,24.4175,173876000
24.26,24.33,24.105,24.2575,182916000
23.855,24.47,23.7925,24.2975,371672000
23.67,23.7225,23.53,23.68,220788000
23.7475,23.75,23.43,23.485,156316000
23.405,23.685,23.255,23.6075,199952000
23.7575,23.82,23.1425,23.2725,229192000
24.2425,24.275,23.685,23.695,213585200
24.2,24.2125,23.7575,23.83,181911600
23.965,24.2225,23.9125,24.1125,171240000
23.84,23.9725,23.715,23.805,136072000
23.44,23.8875,23.38,23.76,158744000
23.86,23.9875,23.69,23.8475,145744000
24.0675,24.2,23.48,23.8375,260888000
23.535,23.9975,23.525,23.9925,225872000
23.4175,23.525,23.3,23.5075,91567200
23.4675,23.515,23.2725,23.37,113860000
23.38,23.5175,23.2825,23.38,152892000
23.025,23.4325,23.0225,23.2325,197929200
22.705,23.0,22.6925,22.995,256116000
22.5925,22.7625,22.45,22.725,130516000
22.5525,22.675,22.4125,22.59,147476000
22.6875,22.935,22.5475,22.57,156144000
22.83,22.905,22.65,22.7075,174776000
22.9625,23.1375,22.725,22.7275,403592000
23.0725,23.075,22.835,22.965,142112000
23.0675,23.0725,22.8375,23.045,134056000
23.0775,23.175,22.95,23.02,118904000
22.8775,23.1875,22.8625,23.05,142244000
23.05,23.11,22.72,22.82,218100000
23.51,23.53,22.975,23.0725,218996000
23.5325,23.69,23.3675,23.465,182724000
23.6825,23.7625,23.3925,23.5625,251108000
23.175,23.47,22.9375,23.425,301660000
23.21071,23.25929,23.01679,23.05607,349938400
23.07857,23.19179,22.95036,23.11964,303805600
22.76571,23.13893,22.71821,23.02929,335482000
22.445,22.81214,22.4375,22.76929,292709200
22.64143,22.6725,22.23214,22.45179,369350800
22.785,23.00607,22.46071,22.60714,564020800
22.42321,22.74536,22.42036,22.69214,376474000
22.35786,22.49393,22.27786,22.28607,315481600
21.99571,22.35214,21.98679,22.34393,348866000
21.6875,21.95464,21.65964,21.93321,232209600
21.66429,21.78036,21.575,21.68821,200760000
21.56536,21.66786,21.50214,21.65393,196859600
21.58964,21.65714,21.45464,21.59679,234836000
21.35179,21.69036,21.33321,21.5925,317755200
21.0225,21.34036,20.90714,21.33964,276256400
21.23929,21.30714,21.00143,21.02929,230846000
21.15821,21.33571,21.13357,21.20964,166404000
21.14286,21.23357,21.09643,21.20571,159737200
20.98179,21.20214,20.97857,21.1725,213208800
20.87643,20.9375,20.72607,20.91214,291597600
21.00893,21.22893,20.94286,20.99964,230297200
21.25893,21.33179,20.99036,21.15464,282864400
21.49286,21.58607,21.22893,21.22893,374564400
21.07643,21.46429,21.07143,21.46286,287067200
21.155,21.22143,21.06107,21.16357,191514400
21.14286,21.24286,20.94143,21.12429,244048000
21.16571,21.40821,21.06429,21.07464,456640800
21.205,21.285,21.05393,21.15464,337377600
20.45714,21.27679,20.44821,21.2175,669485600
20.16179,20.42821,20.14143,20.42643,390275200
20.29321,20.35714,20.02607,20.2775,759911600
18.895,18.96893,18.73036,18.74107,394940000
18.86821,18.99393,18.80357,18.98929,202563200
18.76214,19.005,18.71286,18.97036,182548800
18.57143,18.84857,18.54286,18.74786,284334400
18.50179,18.61036,18.36214,18.53607,214765600
18.58107,18.63,18.26179,18.49857,266490000
18.63929,18.64857,18.47179,18.63143,205674000
18.53571,18.6725,18.46929,18.5575,271717600
18.95286,19.00857,18.68464,18.69571,239652000
18.66571,18.94607,18.64357,18.94,206169600
18.75679,18.79,18.525,18.69429,243888400
18.85786,18.96071,18.63893,18.69536,289850400
19.27893,19.28571,18.94929,18.99357,275251200
19.33536,19.375,19.20143,19.2425,162344000
19.37071,19.41,19.295,19.37679,180420800
19.20571,19.3525,19.17036,19.34464,200760000
19.25821,19.31464,19.14036,19.16929,168669200
19.22571,19.24786,19.08036,19.17357,200564000
19.28643,19.33929,19.11143,19.195,222031600
19.51857,19.60714,19.245,19.27786,299768000
19.33929,19.49107,19.27107,19.46393,282293200
19.22929,19.30357,19.10929,19.25679,355700800
18.9975,19.0625,18.7975,19.03107,374046400
18.92464,19.02393,18.83393,18.88214,208398400
19.00929,19.15143,18.89286,18.97357,224756000
18.78214,18.99893,18.75714,18.97857,209647200
18.84643,18.9275,18.78036,18.81214,199544800
18.88536,18.96036,18.67857,18.73893,237199200
19.19429,19.27357,18.89857,18.95179,257742800
19.08964,19.19107,19.0,19.16464,199326400
19.12321,19.24071,19.02107,19.14607,279224400
18.87,19.0475,18.86929,18.96143,178584000
18.9675,18.99929,18.7875,18.94429,220729600
19.02821,19.08714,18.86071,18.95536,185488800
18.96143,19.09821,18.8975,19.01286,200062800
18.96429,19.02286,18.84893,18.97286,259140000
18.69357,18.95179,18.67179,18.84857,238781200
18.89571,19.02679,18.64714,18.79429,371968800
18.46929,18.885,18.43036,18.84536,301882000
18.70036,18.75,18.41429,18.47679,276217200
18.90643,18.91321,18.60714,18.645,231952000
18.68393,18.92571,18.65786,18.84107,288909600
19.02821,19.09179,18.73571,18.75893,278784800
19.03536,19.17857,18.89286,18.96964,305858000
19.45536,19.53179,19.08393,19.19179,313768000
19.5,19.68536,19.48607,19.49964,260251600
19.37393,19.49929,19.32893,19.42821,272924400
19.095,19.45893,19.07857,19.44393,307398000
19.17679,19.27,19.04429,19.14,308100800
18.95036,19.20536,18.91071,19.14143,282256800
18.52357,18.99964,18.5,18.8925,345559200
18.62071,18.67607,18.47786,18.56,370280400
18.21643,18.33929,18.13607,18.30393,257765200
18.09143,18.40286,18.08036,18.30679,328344800
18.06607,18.195,17.95571,18.17107,376681200
17.95036,18.13321,17.83214,17.91179,401464000
17.685,17.91179,17.62679,17.87857,464797200
17.94786,18.08929,17.73929,17.84929,678501600
17.99821,18.12036,17.80786,17.88393,502810000
18.17,18.39286,17.93107,18.08929,1065523200
19.64536,19.81429,19.49107,19.66071,554878800
19.78571,19.84357,19.45536,19.5025,429354800
19.64071,19.875,19.4575,19.86357,403239200
19.67536,19.90321,19.56464,19.69679,379985200
19.32107,19.64536,19.30071,19.60964,328526800
19.69571,19.71679,19.28214,19.30964,426739600
19.81786,19.8875,19.70286,19.79464,229278000
19.76857,20.00714,19.70214,19.90571,391638800
19.22214,19.52607,19.20214,19.51393,332561600
18.92536,19.375,18.92429,19.13321,378492800
19.27964,19.31429,18.96821,19.03357,304976000
19.52857,19.53071,19.11964,19.16143,279148800
19.24321,19.48429,19.23893,19.40929,258529600
19.44,19.49857,19.21143,19.28714,317209200
19.19464,19.52857,19.05714,19.42607,412610800
19.745,19.775,19.30107,19.32071,392467600
19.84571,19.89393,19.715,19.75464,234684800
19.79179,20.04571,19.78571,20.03643,223084400
19.90929,20.00321,19.72571,19.80429,253629600
20.13643,20.1575,19.98214,20.00321,225884400
20.28929,20.33929,20.12071,20.13929,204008000
20.35321,20.42429,20.21536,20.27393,167554800
20.28571,20.38286,20.09857,20.36036,501306400
19.47964,19.70036,19.45786,19.60786,436413600
19.625,19.64286,19.41893,19.445,320308800
19.63214,19.69464,19.24286,19.67036,565863200
19.85036,19.98,19.76357,19.82107,229902400
19.82214,20.09429,19.82179,19.91071,282592800
20.10179,20.10286,19.77393,19.80107,332822000
20.07643,20.19071,20.00107,20.01929,262290000
20.25,20.39179,19.98893,20.04857,359718800
20.12786,20.28143,20.04286,20.19821,278269600
20.03214,20.34214,20.03214,20.22964,320493600
20.20679,20.24107,19.98464,20.00071,344352400
20.45179,20.54071,20.22893,20.28214,447580000
20.19643,20.32821,20.02929,20.17857,377809600
19.93929,20.22786,19.91714,20.22571,450968000
19.92857,20.15464,19.67214,19.68679,472544800
19.62429,19.94036,19.56464,19.85964,318127600
19.15393,19.5,19.05,19.49857,363448400
18.71857,19.14786,18.71429,19.05,401382800
18.60786,18.78107,18.60714,18.705,229311600
18.55429,18.64857,18.51893,18.56429,223725600
18.48571,18.61464,18.34536,18.61214,262026800
18.54393,18.58643,18.36893,18.39286,193916800
18.53679,18.69214,18.49893,18.55536,208938800
18.74964,18.82821,18.50714,18.5225,244944000
18.80643,18.89607,18.73179,18.74964,317920400
18.67179,18.90286,18.63821,18.86286,282419200
18.5,18.65179,18.46286,18.59393,197220800
18.48821,18.71143,18.46429,18.57179,204276800
18.57107,18.63107,18.37179,18.5375,227452400
18.37786,18.61179,18.30679,18.59143,279316800
18.55643,18.68536,18.29929,18.30321,262620400
18.71964,18.745,18.50714,18.60429,223375600
18.735,18.88893,18.67857,18.76607,265213200
18.61071,18.815,18.52893,18.8125,244627600
18.715,18.74286,18.42286,18.5725,274890000
18.75,18.83893,18.61679,18.66786,275696400
18.5575,18.84,18.465,18.74643,354163600
19.1525,19.25893,18.37643,18.45286,635807200
18.89429,18.96429,18.68607,18.92429,550440800
18.97571,19.04393,18.75393,18.78429,337792000
18.75,19.01679,18.65893,18.99679,384764800
18.53571,18.77393,18.53571,18.74857,313723200
18.80036,18.87321,18.14393,18.56679,534063600
18.2775,18.725,18.26857,18.62,398106800
18.07107,18.18786,18.06107,18.17464,290542000
17.85643,18.02786,17.84571,18.01786,253593200
17.88536,17.9475,17.82964,17.89679,251101200
17.76821,17.92857,17.69714,17.81,320073600
17.49393,17.77071,17.47679,17.71571,261898000
17.3925,17.63714,17.32714,17.60036,267738800
17.54714,17.585,17.39429,17.48714,278602800
17.30857,17.42107,17.08143,17.37821,301725200
17.49786,17.52286,17.16214,17.17643,290917200
17.37714,17.59464,17.33393,17.41964,312292400
17.28071,17.30714,17.09286,17.25107,258868400
17.51821,17.58393,17.16929,17.26464,322753200
17.34393,17.56429,17.27679,17.48429,289184000
17.0875,17.46929,17.085,17.42714,353883600
17.04464,17.20214,16.94321,17.02679,260156400
17.27786,17.30964,17.16857,17.24107,228040400
17.35714,17.44857,17.28214,17.365,237221600
17.47143,17.48714,17.19393,17.1975,316957200
17.67429,17.69536,17.42214,17.46786,364344400
17.71786,17.74679,17.23571,17.52286,762106800
17.07143,17.09107,16.64286,16.69321,699302800
16.81071,16.99393,16.75893,16.86786,404541200
16.54214,16.65536,16.45214,16.59571,456862000
15.99857,16.41821,15.98214,16.26143,399380800
16.46429,16.48607,15.97214,16.07571,543706800
16.76214,16.85107,16.59643,16.60357,298835600
16.73214,16.97857,16.64321,16.88179,404051200
16.67893,16.9175,16.60036,16.70393,898696400
18.07857,18.12321,17.48214,17.66571,743195600
18.03571,18.14,17.98143,18.0775,340687200
17.80143,17.835,17.49821,17.79357,359525600
17.86607,17.88143,17.63,17.68821,236367600
17.84143,17.93714,17.72429,17.81036,345032800
17.61071,17.87857,17.40536,17.44929,331928800
17.57143,17.60536,17.375,17.40071,272297200
17.55893,17.73214,17.54036,17.56071,239657600
17.35714,17.70714,17.35714,17.53214,307608000
17.78571,17.94679,17.36786,17.44964,424188800
17.88393,18.22143,17.875,17.96321,330965600
17.97393,17.97679,17.83393,17.89357,222731600
18.035,18.05679,17.79286,17.96286,244207600
17.98536,18.1125,17.9,17.94143,335879600
18.20393,18.23464,17.88643,17.89536,358688400
18.01214,18.34786,18.0,18.13357,510518400
17.8625,17.96214,17.81643,17.94036,362306000
17.72929,17.94286,17.46714,17.7825,490294000
17.78143,18.00893,17.62143,17.80357,756372400
16.81929,17.66643,16.71607,17.48464,881941200
16.31643,16.7375,16.30821,16.69143,364434000
16.38,16.445,16.20179,16.23036,266865200
16.56643,16.575,16.35536,16.46464,255777200
16.56429,16.67857,16.49179,16.60643,298858000
16.715,16.85321,16.50607,16.61607,334857600
16.59607,16.80964,16.50536,16.76607,318855600
16.3575,16.53036,16.30929,16.51929,274783600
16.27679,16.31429,16.18786,16.31,206250800
16.24964,16.33357,16.05107,16.16179,322957600
16.07,16.32679,16.04393,16.19,309422400
15.74286,16.07107,15.72143,15.9925,248057600
15.54643,15.75143,15.51214,15.74964,200152400
15.73929,15.76429,15.56464,15.66071,229493600
15.67607,15.87821,15.545,15.7325,591936800
15.21429,15.24857,14.95393,14.96393,369395600
15.33786,15.34821,15.19536,15.22536,207796400
15.46786,15.49929,15.15536,15.17679,268721600
15.47786,15.53107,15.37893,15.42,218878800
15.34643,15.43643,15.29357,15.36821,198990400
15.23286,15.3825,15.14893,15.36429,216538000
15.17893,15.40929,15.17143,15.26571,241917200
15.27321,15.34964,15.12179,15.2325,279563200
15.10536,15.29464,15.04179,15.26036,326292400
14.98571,15.17143,14.9375,15.02607,281405600
14.77143,15.125,14.65643,15.08393,352584400
15.00393,15.03571,14.66607,14.82321,298138400
15.01393,15.1175,14.83393,14.90786,274024800
15.03071,15.10643,14.90893,15.02857,240928800
14.64143,15.05821,14.62393,14.94607,469865200
14.38179,14.72393,14.32929,14.615,391053600
13.97714,14.29536,13.88821,14.16179,578516400
14.25893,14.33536,14.055,14.06357,337246000
14.425,14.45679,14.13071,14.21679,367724000
14.48929,14.56393,14.24393,14.37964,314162800
14.55,14.595,14.21607,14.37643,480746000
14.94607,15.0,14.575,14.76786,481118400
14.975,15.21357,14.8275,14.88714,357310800
15.40714,15.41643,15.10714,15.10714,310940000
15.41286,15.53214,15.36464,15.42036,195025600
15.40857,15.56071,15.37,15.42857,259414400
15.55,15.58179,15.30357,15.35893,271866000
15.44643,15.61214,15.3125,15.57,285832400
15.69643,15.75893,15.41071,15.43536,265227200
15.56214,15.81286,15.47571,15.62857,286112400
15.88321,16.03857,15.6,15.67464,450153200
15.58929,15.83,15.45607,15.77893,404535600
15.90964,15.96429,15.50179,15.65929,416934000
15.91607,16.09714,15.84679,15.89679,290589600
16.18643,16.22964,15.97821,16.04679,292728800
16.0975,16.15571,15.80286,16.09714,372352400
16.16071,16.325,16.05357,16.06179,384302800
15.91607,16.23214,15.87536,16.12786,353519600
15.71429,15.98214,15.69286,15.89107,330576400
16.06786,16.11107,15.74464,15.76571,386145200
15.74464,15.91643,15.72714,15.89821,276166800
15.56964,15.93429,15.56393,15.79071,353021200
15.85893,16.0125,15.65071,15.7625,443038400
15.64821,15.91,15.50714,15.70214,456022000
15.42536,15.92143,15.36071,15.81893,451578400
15.68036,15.7175,15.39321,15.47357,427904400
15.11571,15.6375,14.96071,15.52071,603204000
15.68429,15.75,15.08429,15.31607,741613600
16.20893,16.25714,15.79107,15.85214,447118000
16.12536,16.35357,16.125,16.24071,316948800
16.35607,16.41821,16.08857,16.1775,334852000
16.42179,16.53571,16.27071,16.31321,398487600
16.39429,16.62036,16.27893,16.56571,472598000
16.60607,16.63393,16.20357,16.38071,483753200
16.27536,16.50714,16.22536,16.45393,496641600
16.11821,16.18679,16.04107,16.07071,361300800
15.77786,16.02107,15.73679,15.91143,421828400
15.87357,15.89036,15.51393,15.68893,506909200
15.53929,15.90179,15.43107,15.81357,691538400
15.01607,15.48643,15.0,15.36143,640326400
14.63607,14.95607,14.58036,14.9,764097600
14.68679,14.78357,14.53571,14.585,384837600
14.055,14.83036,14.01786,14.48071,969651200
14.42821,14.585,14.24321,14.50464,664238400
14.02286,14.36429,13.97393,14.23821,429920400
13.85607,14.27143,13.75357,13.9475,609274400
14.46393,14.4925,13.91929,14.00179,666299200
15.00964,15.02143,14.21821,14.38571,945056000
15.05607,15.23607,15.02036,15.22286,305771200
15.25,15.28179,14.98393,14.99464,317520000
15.50536,15.50536,15.32464,15.35,238613200
15.49,15.6425,15.4,15.51179,328364400
15.28929,15.60929,15.21464,15.56036,375928000
15.22714,15.30357,15.09821,15.24929,306614000
15.17321,15.26786,15.08893,15.22179,300829200
15.16071,15.17679,14.98857,15.11429,383695200
15.49143,15.53571,15.1875,15.27571,358447600
15.40607,15.61714,15.36821,15.42821,363216000
15.27143,15.64786,15.22857,15.34964,529519200
15.78214,15.84643,15.27643,15.31821,389732000
16.065,16.13643,15.77214,15.80929,442839600
16.30214,16.31429,16.0975,16.14571,331237200
16.62286,16.63714,16.4475,16.46929,294294000
16.59607,16.78393,16.49214,16.55643,501135600
16.235,16.50357,16.1825,16.49679,395105200
16.07929,16.35643,16.075,16.16893,383255600
16.33643,16.34393,16.05679,16.14571,308660800
16.41071,16.46321,16.01786,16.23179,526775200
15.76607,16.33786,15.75714,16.27571,606197200
15.64036,15.86536,15.61607,15.845,643960800
15.45821,15.52286,15.37321,15.44643,303875600
15.30179,15.51786,15.19143,15.29821,405549200
15.55714,15.67429,15.27036,15.30107,465911600
15.34821,15.67893,15.18357,15.63821,474236000
15.35,15.55107,15.3075,15.41857,391482000
15.16071,15.42893,15.03786,15.37786,468473600
15.51821,15.54464,15.15821,15.20214,460250000
15.05286,15.5425,15.02679,15.39786,638433600
15.27857,15.29286,14.96429,15.00179,582755600
15.64286,15.64929,15.35643,15.37393,552448400
15.85893,15.99536,15.76429,15.76429,322515200
16.01536,16.15857,15.7375,15.8775,587350400
15.85071,16.12643,15.63071,16.03464,501499600
16.20893,16.25429,15.80607,15.81429,372579200
16.04464,16.12857,15.95,16.10036,330654800
15.92857,16.04179,15.815,15.93071,447182400
16.34607,16.34607,16.02857,16.03036,476302400
16.46786,16.52607,16.20893,16.42821,435783600
16.74464,16.79143,16.42571,16.43429,391745200
16.59,16.84429,16.57214,16.66393,355275200
16.68607,16.91571,16.54357,16.67893,475207600
17.12536,17.22786,16.705,16.71071,609053200
17.01786,17.31929,16.90179,17.14036,517490400
16.92857,17.10036,16.72321,16.96357,633158400
16.54464,16.78571,16.21857,16.72214,704580800
16.3025,16.66071,16.16357,16.33393,593706400
15.85893,16.41929,15.79357,16.35143,573347600
16.21107,16.28357,15.78571,15.79714,477117200
16.39679,16.41,16.0125,16.20071,539484400
16.32071,16.40286,16.24929,16.2675,319334400
16.32143,16.52143,16.23214,16.31536,417155200
16.375,16.43571,16.14714,16.36679,571158000
15.63679,16.18607,15.56643,16.06536,785517600
16.13179,16.29393,15.53571,15.71,1208026400
16.42857,16.63321,16.08036,16.08929,1460852400
18.17179,18.3925,18.0275,18.3575,861509600
18.02,18.13857,17.73679,18.0275,461546400
17.80429,17.93643,17.72857,17.85714,472922800
18.22536,18.24107,17.92964,17.95286,453678400
17.66571,18.19429,17.58929,18.07464,690804800
17.79643,17.82107,17.26357,17.35429,876772400
17.95286,18.125,17.80393,17.91964,734207600
18.60714,18.76143,18.53643,18.58214,350506800
18.87679,18.88286,18.41143,18.69679,601146000
18.66071,18.75036,18.42821,18.46786,407604400
18.90036,18.99607,18.61607,18.76107,458707200
18.64286,18.90357,18.4,18.71071,484156400
19.1775,19.23679,18.77964,18.82143,594333600
19.56714,19.63107,19.32143,19.36071,352965200
19.77929,19.82143,19.34393,19.60821,560518000
18.23321,19.12143,18.17857,19.00607,659492400
18.22464,18.37429,18.14714,18.19964,354278400
18.34071,18.4375,18.02357,18.395,455120400
18.53571,18.55214,18.25429,18.32143,302436400
18.58393,18.72321,18.52536,18.5775,175753200
18.3025,18.55964,18.22286,18.5475,596268400
18.92857,18.93571,18.53143,18.63321,481689600
18.98107,19.06071,18.76786,18.79679,449369200
18.75,19.10357,18.58036,19.06786,625685200
18.17607,18.57143,17.90107,18.52964,757607200
18.38393,18.50464,18.05643,18.20679,1009579200
18.96964,19.20143,18.77857,18.9175,625259600
19.56321,19.57143,19.1525,19.25,487144000
19.2775,19.62714,19.19179,19.33536,592345600
18.75,19.2325,18.62786,18.92214,630484400
19.76429,19.82857,18.92857,19.04464,787040800
18.89071,19.76107,18.5225,19.54429,1177212400
20.31821,20.33036,19.24179,19.2425,1044638000
20.77857,20.77857,20.43321,20.56607,557068400
21.20179,21.23536,20.91071,20.93536,364280000
20.95679,21.01429,20.81,20.90286,391319600
21.07929,21.22321,20.90179,21.04857,514698800
20.61679,20.92143,20.43786,20.81929,520864400
21.05536,21.08643,20.71786,20.885,533330000
20.56786,21.07143,20.48964,21.05464,630579600
20.25607,20.42857,20.09286,20.41071,272826400
20.15179,20.26321,19.87857,20.06071,373002000
20.42536,20.42679,19.80643,20.0325,642754000
19.31107,20.26786,19.28143,20.20464,823317600
18.75714,18.92857,18.0625,18.84571,1266893600
19.1975,19.26786,18.665,18.77214,789910800
19.48214,19.55179,19.14929,19.17429,477170400
19.24679,19.66,19.15571,19.38929,532949200
19.79107,19.80357,19.2375,19.38679,515802000
19.30071,19.81714,19.06143,19.53786,929913600
20.0225,20.07964,19.1175,19.20536,1056146000
20.49429,20.51929,19.84821,19.92857,793648800
21.07964,21.09786,20.7175,20.81607,374917200
20.84,20.99179,20.62857,20.87929,529135600
21.28179,21.31964,20.52679,20.6,599373600
21.365,21.53571,21.22036,21.305,361298000
21.24571,21.49857,20.98929,21.26143,510003200
21.76536,21.92857,21.10714,21.57143,1018432800
22.14286,22.21429,21.62679,21.76929,656325600
22.19429,22.37679,21.80857,22.02964,558527200
22.53571,22.63929,21.84643,21.90571,707145600
21.87214,22.69214,21.81286,22.64393,546730800
22.5375,22.56321,21.77214,21.78,744086000
22.8425,22.93071,22.5,22.59429,476624400
23.17393,23.31393,23.0,23.02179,389037600
22.69179,23.225,22.53571,23.20679,549771600
22.58393,22.68321,22.28036,22.67,432502000
22.48429,22.69214,22.33214,22.48964,460014800
23.08929,23.11429,22.43214,22.43214,546081200
22.84786,23.035,22.75,22.88964,510356000
22.80893,22.87464,22.26964,22.70893,838597200
23.10286,23.12714,22.71821,22.79179,637994000
23.75714,23.78571,23.26,23.30679,594006000
23.97321,24.08036,23.76964,23.81429,370725600
23.745,23.995,23.66536,23.98036,424281200
23.63607,23.79821,23.2375,23.61821,627992400
23.97,24.16964,23.44643,23.54964,543594800
24.24107,24.32536,23.8125,23.825,535110800
23.72464,24.36321,23.58393,24.33286,594090000
23.88357,24.02464,23.61429,23.75643,576503200
24.58071,24.74214,24.03571,24.055,518789600
24.53071,24.82571,24.39286,24.67107,639766400
25.08607,25.18107,24.97714,25.00321,571589200
24.97,25.00214,24.77214,24.95357,336568400
25.00929,25.1425,24.98464,25.075,326874800
24.99571,25.08321,24.87214,25.06821,373503200
24.97679,24.99286,24.8075,24.99214,398031200
24.64143,24.89214,24.5675,24.68857,600474000
24.19179,24.48214,24.09893,24.39214,598360000
23.81607,23.925,23.42857,23.92107,712233200
23.75393,23.93214,23.44643,23.5925,503983200
24.30179,24.40321,23.64643,23.66929,487998000
24.21607,24.37429,24.13464,24.30143,329666400
24.04179,24.22464,23.95714,24.1525,391196400
24.1275,24.15536,23.91429,23.93679,336375200
23.77714,24.11214,23.73214,24.10607,367892000
23.83036,23.87857,23.47321,23.75857,338321200
23.95143,23.98393,23.67321,23.70964,302699600
24.11607,24.2025,24.02143,24.0525,202806800
24.10643,24.14643,23.9525,24.1,267416800
24.28536,24.31679,24.055,24.13143,427008400
23.55393,23.91,23.4125,23.68643,437340400
23.78964,23.925,23.6125,23.66536,420128800
23.37214,23.89286,23.14679,23.88821,565322800
23.95786,24.10286,23.22607,23.43071,812719600
23.21464,23.75536,23.21071,23.75536,613384800
22.85714,23.14964,22.81464,23.14679,442761200
22.54321,22.74143,22.51786,22.72643,254534000
22.54643,22.64286,22.41964,22.52964,257342400
22.56679,22.8075,22.5075,22.56036,340169200
22.26393,22.5,22.25893,22.5,278832400
22.09679,22.20571,22.09643,22.20357,194938800
22.06607,22.20464,22.06429,22.16893,221642400
22.12107,22.28143,22.03929,22.13786,244706000
22.24179,22.32143,22.07286,22.17536,290446800
22.04607,22.31679,21.97357,22.23393,302103200
21.91536,22.07071,21.84143,21.98929,344920800
21.53,21.81036,21.4375,21.70679,332158400
21.99679,22.01429,21.53571,21.67179,384501600
21.54393,21.84643,21.52571,21.81286,462327600
21.10429,21.40857,20.99357,21.25107,379142400
20.53607,20.9225,20.41393,20.89857,403936400
20.70571,20.72857,20.37,20.53143,406632800
20.51643,20.74286,20.35714,20.53464,877312800
21.69214,21.77429,21.37536,21.46143,565132400
21.22857,21.63929,20.98964,21.56536,487975600
21.89393,21.94429,21.56071,21.58214,397471200
21.83143,21.97679,21.64286,21.94,436861600
21.66393,21.72643,21.55571,21.65214,252700000
21.81393,21.83929,21.54107,21.67643,293624800
21.61143,21.84357,21.60786,21.67536,301260400
21.53393,21.68536,21.42857,21.60607,311427200
21.43714,21.5525,21.16714,21.38929,428041600
21.64714,21.70214,21.32929,21.58679,469322000
22.07036,22.13821,21.61821,21.72179,511957600
21.61786,21.925,21.57536,21.92464,379405600
21.68179,21.73,21.485,21.63857,418930400
21.44857,21.94071,21.41607,21.78357,484383200
21.24571,21.42857,21.21429,21.4075,241712800
20.88321,21.19536,20.84286,21.16143,400092000
20.64286,20.85714,20.50893,20.85714,421500800
20.41679,20.5,20.20036,20.32321,282836400
20.53571,20.59786,20.42571,20.51786,202997200
20.40464,20.5175,20.26179,20.42964,276536400
20.61786,20.70714,20.37036,20.38464,304382400
20.68,20.7925,20.55071,20.78929,284471600
20.90857,21.00786,20.62286,20.63107,326351200
21.0075,21.04464,20.74286,20.91929,358943200
20.83571,21.07143,20.825,20.97893,361404400
20.39143,20.99607,20.37036,20.92071,440412000
20.39286,20.52214,20.34107,20.50464,335255200
20.40143,20.48214,20.25929,20.41179,345573200
20.51857,20.66,20.37071,20.43429,293580000
20.51643,20.59357,20.23929,20.57714,435380400
20.99,21.01786,20.37964,20.39893,591264800
20.41429,20.735,20.32143,20.72571,347516400
